12800000,12810000,12810004,Quibel (Dumalneg),Bgy,None,-,-
12800000,12811000,12811001,Balioeg,Bgy,None,R,877
12800000,12811000,12811002,Bangsar,Bgy,None,R,901
12800000,12811000,12811003,Barbarangay,Bgy,None,R,782
12800000,12811000,12811004,Bomitog,Bgy,None,R,1314
12800000,12811000,12811005,Bugasi,Bgy,None,R,938
12800000,12811000,12811006,Caestebanan,Bgy,None,R,1063
12800000,12811000,12811008,Caribquib,Bgy,None,R,980
12800000,12811000,12811009,Catagtaguen,Bgy,None,R,1270
12800000,12811000,12811011,Crispina,Bgy,None,R,984
12800000,12811000,12811012,Hilario (Pob.),Bgy,None,R,993
12800000,12811000,12811013,Imelda,Bgy,None,R,610
12800000,12811000,12811014,Lorenzo (Pob.),Bgy,None,R,794
12800000,12811000,12811015,Macayepyep,Bgy,None,R,1180
12800000,12811000,12811016,Marcos (Pob.),Bgy,None,R,975
12800000,12811000,12811017,Nagpatayan,Bgy,None,R,912
12800000,12811000,12811018,Valdez,Bgy,None,R,969
12800000,12811000,12811019,Sinamar,Bgy,None,R,1198
12800000,12811000,12811020,Tabtabagan,Bgy,None,R,1149
12800000,12811000,12811021,Valenciano (Pob.),Bgy,None,R,725
12800000,12811000,12811022,Binacag,Bgy,None,R,824
12800000,12812000,12812001,"Bgy. No. 42, Apaya",Bgy,None,R,916
12800000,12812000,12812002,"Bgy. No. 36, Araniw",Bgy,None,R,873
12800000,12812000,12812003,"Bgy. No. 56-A, Bacsil North",Bgy,None,R,951
12800000,12812000,12812004,"Bgy. No. 56-B, Bacsil South",Bgy,None,R,1349
12800000,12812000,12812005,"Bgy. No. 41, Balacad",Bgy,None,R,1422
12800000,12812000,12812006,"Bgy. No. 40, Balatong",Bgy,None,R,2659
12800000,12812000,12812007,"Bgy. No. 55-A, Barit-Pandan",Bgy,None,U,2233
12800000,12812000,12812008,"Bgy. No. 47, Bengcag",Bgy,None,U,1874
12800000,12812000,12812009,"Bgy. No. 50, Buttong",Bgy,None,R,3044
12800000,12812000,12812010,"Bgy. No. 60-A, Caaoacan",Bgy,None,R,1430
12800000,12812000,12812011,"Bry. No. 48-A, Cabungaan North",Bgy,None,R,1788
12800000,12812000,12812012,"Bgy. No. 48-B, Cabungaan South",Bgy,None,R,1239
12800000,12812000,12812013,"Bgy. No. 37, Calayab",Bgy,None,U,2081
12800000,12812000,12812014,"Bgy. No. 54-B, Camangaan",Bgy,None,R,1005
12800000,12812000,12812015,"Bgy. No. 58, Casili",Bgy,None,R,964
12800000,12812000,12812016,"Bgy. No. 61, Cataban",Bgy,None,R,766
12800000,12812000,12812017,"Bgy. No. 43, Cavit",Bgy,None,R,1086
12800000,12812000,12812019,"Bgy. No. 49-A, Darayday",Bgy,None,R,976
12800000,12812000,12812020,"Bgy. No. 59-B, Dibua North",Bgy,None,R,865
12800000,12812000,12812021,"Bgy. No. 59-A, Dibua South",Bgy,None,R,1100
12800000,12812000,12812022,"Bgy. No. 34-B, Gabu Norte East",Bgy,None,R,1230
12800000,12812000,12812023,"Bgy. No. 34-A, Gabu Norte West",Bgy,None,R,777
12800000,12812000,12812024,"Bgy. No. 35, Gabu Sur",Bgy,None,R,1778
12800000,12812000,12812026,Bgy. No. 32-C La Paz East,Bgy,None,R,1693
12800000,12812000,12812027,"Bgy. No. 33-B, La Paz Proper",Bgy,None,R,1052
12800000,12812000,12812028,"Bgy. No. 32-B, La Paz West",Bgy,None,R,1065
12800000,12812000,12812029,"Bgy. No. 54-A, Lagui-Sail",Bgy,None,R,2372
12800000,12812000,12812030,"Bgy. No. 32-A, La Paz East",Bgy,None,R,1433
12800000,12812000,12812031,"Bgy. No. 33-A, La Paz Proper",Bgy,None,R,1113
12800000,12812000,12812032,"Bgy. No. 52-B, Lataag",Bgy,None,R,876
12800000,12812000,12812033,"Bgy. No. 60-B, Madiladig",Bgy,None,R,1469
12800000,12812000,12812034,"Bgy. No. 38-A, Mangato East",Bgy,None,R,1040
12800000,12812000,12812035,"Bgy. No. 38-B, Mangato West",Bgy,None,R,1188
12800000,12812000,12812036,"Bgy. No. 62-A, Navotas North",Bgy,None,R,796
12800000,12812000,12812037,"Bgy. No. 62-B, Navotas South",Bgy,None,R,912
12800000,12812000,12812038,"Bgy. No. 46, Nalbo",Bgy,None,R,2401
12800000,12812000,12812039,"Bgy. No. 51-A, Nangalisan East",Bgy,None,U,1510
12800000,12812000,12812040,"Bgy. No. 51-B, Nangalisan West",Bgy,None,R,814
12800000,12812000,12812041,"Bgy. No. 24, Nstra. Sra. De Consolacion (Pob.)",Bgy,None,R,1054
12800000,12812000,12812042,"Bgy. No. 7-A, Nstra. Sra. De Natividad (Pob.)",Bgy,None,R,1131
12800000,12812000,12812043,"Bgy. No. 7-B, Nstra. Sra. De Natividad (Pob.)",Bgy,None,R,968
12800000,12812000,12812044,"Bgy. No. 27, Nstra. Sra. De Soledad (Pob.)",Bgy,None,R,1618
12800000,12812000,12812045,"Bgy. No. 13, Nstra. Sra. De Visitacion (Pob.)",Bgy,None,U,1443
12800000,12812000,12812046,"Bgy. No. 3, Nstra. Sra. Del Rosario (Pob.)",Bgy,None,R,1189
12800000,12812000,12812047,"Bgy. No. 57, Pila",Bgy,None,R,1866
